rental_id,inventory_id,customer_id,staff_id,rental_date_year,rental_date_month,rental_date_day,rental_date_hour,rental_date_minute,rental_date_second,return_date_year,return_date_month,return_date_day,return_date_hour,return_date_minute,return_date_second,last_update_year,last_update_month,last_update_day,last_update_hour,last_update_minute,last_update_second
6125,2439,307,1,2005,7,11,8,3,35,2005,7,18,12,46,35,2021,3,6,15,54,31
6126,1069,230,1,2005,7,11,8,6,56,2005,7,16,11,42,56,2021,3,6,15,54,31
6127,285,355,1,2005,7,11,8,6,59,2005,7,12,9,1,59,2021,3,6,15,54,31
6128,2050,18,1,2005,7,11,8,15,8,2005,7,13,3,36,8,2021,3,6,15,54,31
6129,3875,222,1,2005,7,11,8,15,9,2005,7,18,13,0,9,2021,3,6,15,54,31
6130,2547,538,2,2005,7,11,8,19,56,2005,7,16,12,2,56,2021,3,6,15,54,31
6131,3313,107,1,2005,7,11,8,22,5,2005,7,14,7,40,5,2021,3,6,15,54,31
6132,3229,319,1,2005,7,11,8,24,44,2005,7,13,6,41,44,2021,3,6,15,54,31
6133,1992,107,1,2005,7,11,8,25,22,2005,7,13,13,17,22,2021,3,6,15,54,31
6134,3225,305,2,2005,7,11,8,28,19,2005,7,18,9,20,19,2021,3,6,15,54,31
6135,833,325,1,2005,7,11,8,32,23,2005,7,17,8,43,23,2021,3,6,15,54,31
6136,205,346,1,2005,7,11,8,34,9,2005,7,14,6,11,9,2021,3,6,15,54,31
6137,2029,67,2,2005,7,11,8,34,20,2005,7,13,3,31,20,2021,3,6,15,54,31
6138,1808,438,2,2005,7,11,8,36,4,2005,7,13,10,30,4,2021,3,6,15,54,31
6139,3065,206,2,2005,7,11,8,39,33,2005,7,17,8,0,33,2021,3,6,15,54,31
6140,2749,363,1,2005,7,11,8,40,47,2005,7,14,7,26,47,2021,3,6,15,54,31
6141,2279,228,1,2005,7,11,8,52,16,2005,7,17,3,0,16,2021,3,6,15,54,31
6142,1722,136,2,2005,7,11,8,54,9,2005,7,18,5,23,9,2021,3,6,15,54,31
6143,1030,169,2,2005,7,11,9,2,37,2005,7,19,5,57,37,2021,3,6,15,54,31
6144,1077,554,2,2005,7,11,9,2,53,2005,7,15,10,58,53,2021,3,6,15,54,31
6145,1359,540,1,2005,7,11,9,7,1,2005,7,19,8,21,1,2021,3,6,15,54,31
6146,3374,11,2,2005,7,11,9,9,59,2005,7,20,11,42,59,2021,3,6,15,54,31
6147,910,35,1,2005,7,11,9,13,8,2005,7,17,3,48,8,2021,3,6,15,54,31
6148,4318,410,1,2005,7,11,9,14,22,2005,7,12,8,1,22,2021,3,6,15,54,31
6149,4337,26,2,2005,7,11,9,19,31,2005,7,17,14,45,31,2021,3,6,15,54,31
6150,1110,418,2,2005,7,11,9,23,56,2005,7,15,10,56,56,2021,3,6,15,54,31
6151,352,476,1,2005,7,11,9,25,17,2005,7,12,5,11,17,2021,3,6,15,54,31
6152,560,361,2,2005,7,11,9,25,52,2005,7,17,7,40,52,2021,3,6,15,54,31
6153,105,47,1,2005,7,11,9,31,4,2005,7,19,3,41,4,2021,3,6,15,54,31
6154,2717,368,1,2005,7,11,9,32,19,2005,7,16,15,10,19,2021,3,6,15,54,31
6155,785,229,1,2005,7,11,9,45,31,2005,7,18,8,9,31,2021,3,6,15,54,31
6156,302,297,1,2005,7,11,9,45,48,2005,7,15,4,51,48,2021,3,6,15,54,31
6157,4481,133,2,2005,7,11,9,48,16,2005,7,16,5,0,16,2021,3,6,15,54,31
6158,3954,92,2,2005,7,11,9,50,24,2005,7,13,4,49,24,2021,3,6,15,54,31
6159,126,225,2,2005,7,11,9,55,34,2005,7,13,10,1,34,2021,3,6,15,54,31
6160,2716,110,1,2005,7,11,10,8,13,2005,7,14,8,18,13,2021,3,6,15,54,31
6161,3681,524,2,2005,7,11,10,11,54,2005,7,15,12,12,54,2021,3,6,15,54,31
6162,786,79,2,2005,7,11,10,12,30,2005,7,19,6,2,30,2021,3,6,15,54,31
6163,1330,1,2,2005,7,11,10,13,46,2005,7,19,13,15,46,2021,3,6,15,54,31
6164,2755,47,1,2005,7,11,10,16,23,2005,7,14,11,21,23,2021,3,6,15,54,31
6165,3540,9,1,2005,7,11,10,17,29,2005,7,17,7,27,29,2021,3,6,15,54,31
6166,967,503,1,2005,7,11,10,19,5,2005,7,12,14,30,5,2021,3,6,15,54,31
6167,3255,200,1,2005,7,11,10,21,21,2005,7,14,15,38,21,2021,3,6,15,54,31
6168,284,77,2,2005,7,11,10,21,38,2005,7,14,9,55,38,2021,3,6,15,54,31
6169,2781,148,2,2005,7,11,10,25,56,2005,7,19,7,18,56,2021,3,6,15,54,31
6170,278,580,2,2005,7,11,10,29,21,2005,7,16,5,13,21,2021,3,6,15,54,31
6171,448,491,1,2005,7,11,10,29,35,2005,7,16,12,1,35,2021,3,6,15,54,31
6172,3514,219,1,2005,7,11,10,32,9,2005,7,14,16,23,9,2021,3,6,15,54,31
6173,4252,419,1,2005,7,11,10,33,11,2005,7,15,10,57,11,2021,3,6,15,54,31
6174,3123,7,2,2005,7,11,10,36,28,2005,7,18,16,19,28,2021,3,6,15,54,31
6175,3037,195,1,2005,7,11,10,44,37,2005,7,15,8,13,37,2021,3,6,15,54,31
6176,2969,279,2,2005,7,11,10,48,21,2005,7,12,15,54,21,2021,3,6,15,54,31
6177,313,589,1,2005,7,11,10,53,49,2005,7,17,14,54,49,2021,3,6,15,54,31
6178,2777,91,2,2005,7,11,10,59,9,2005,7,16,11,19,9,2021,3,6,15,54,31
6179,3665,42,1,2005,7,11,10,59,59,2005,7,17,6,2,59,2021,3,6,15,54,31
6180,4401,351,2,2005,7,11,11,6,50,2005,7,19,9,3,50,2021,3,6,15,54,31
6181,4398,200,1,2005,7,11,11,10,11,2005,7,15,9,33,11,2021,3,6,15,54,31
6182,2562,540,2,2005,7,11,11,11,38,2005,7,17,8,33,38,2021,3,6,15,54,31
6183,856,402,1,2005,7,11,11,14,35,2005,7,16,15,35,35,2021,3,6,15,54,31
6184,1131,146,1,2005,7,11,11,19,21,2005,7,19,7,35,21,2021,3,6,15,54,31
6185,4331,294,2,2005,7,11,11,25,9,2005,7,18,12,9,9,2021,3,6,15,54,31
6186,2086,128,2,2005,7,11,11,26,41,2005,7,17,12,2,41,2021,3,6,15,54,31
6187,3344,500,1,2005,7,11,11,28,51,2005,7,12,15,44,51,2021,3,6,15,54,31
6188,189,114,1,2005,7,11,11,31,47,2005,7,15,9,28,47,2021,3,6,15,54,31
6189,3800,552,2,2005,7,11,11,36,3,2005,7,20,15,33,3,2021,3,6,15,54,31
6190,2564,321,2,2005,7,11,11,36,18,2005,7,19,17,5,18,2021,3,6,15,54,31
6191,3448,480,1,2005,7,11,11,37,52,2005,7,17,12,45,52,2021,3,6,15,54,31
6192,4573,314,1,2005,7,11,11,44,41,2005,7,19,10,12,41,2021,3,6,15,54,31
6193,465,189,2,2005,7,11,11,46,57,2005,7,19,14,11,57,2021,3,6,15,54,31
6194,1049,83,2,2005,7,11,11,51,0,2005,7,15,12,34,0,2021,3,6,15,54,31
6195,4193,319,2,2005,7,11,12,0,32,2005,7,16,15,0,32,2021,3,6,15,54,31
6196,995,429,2,2005,7,11,12,5,46,2005,7,18,8,27,46,2021,3,6,15,54,31
6197,4156,596,1,2005,7,11,12,9,51,2005,7,12,6,15,51,2021,3,6,15,54,31
6198,3345,470,2,2005,7,11,12,12,17,2005,7,18,7,40,17,2021,3,6,15,54,31
6199,4329,80,2,2005,7,11,12,16,3,2005,7,18,15,33,3,2021,3,6,15,54,31
6200,3258,137,2,2005,7,11,12,16,42,2005,7,17,9,27,42,2021,3,6,15,54,31
6201,4530,559,2,2005,7,11,12,18,7,2005,7,12,12,11,7,2021,3,6,15,54,31
6202,1424,373,1,2005,7,11,12,24,25,2005,7,18,8,13,25,2021,3,6,15,54,31
6203,1001,408,1,2005,7,11,12,28,57,2005,7,15,14,10,57,2021,3,6,15,54,31
6204,2572,362,2,2005,7,11,12,29,22,2005,7,13,10,41,22,2021,3,6,15,54,31
6205,3442,303,2,2005,7,11,12,31,24,2005,7,13,11,31,24,2021,3,6,15,54,31
6206,1368,459,2,2005,7,11,12,32,14,2005,7,15,15,1,14,2021,3,6,15,54,31
6207,3226,143,2,2005,7,11,12,34,24,2005,7,14,10,15,24,2021,3,6,15,54,31
6208,672,31,1,2005,7,11,12,34,56,2005,7,19,15,17,56,2021,3,6,15,54,31
6209,3091,219,2,2005,7,11,12,36,5,2005,7,17,14,48,5,2021,3,6,15,54,31
6210,931,209,2,2005,7,11,12,36,43,2005,7,17,17,45,43,2021,3,6,15,54,31
6211,2699,6,2,2005,7,11,12,39,1,2005,7,20,15,59,1,2021,3,6,15,54,31
6212,3962,337,2,2005,7,11,12,40,48,2005,7,15,17,49,48,2021,3,6,15,54,31
6213,485,23,2,2005,7,11,12,43,7,2005,7,16,7,23,7,2021,3,6,15,54,31
6214,1258,49,2,2005,7,11,12,49,48,2005,7,18,7,41,48,2021,3,6,15,54,31
6215,316,390,1,2005,7,11,12,52,36,2005,7,12,8,33,36,2021,3,6,15,54,31
6216,3571,387,1,2005,7,11,12,57,5,2005,7,13,12,31,5,2021,3,6,15,54,31
6217,1090,177,2,2005,7,11,13,13,45,2005,7,19,16,37,45,2021,3,6,15,54,31
6218,815,410,2,2005,7,11,13,14,58,2005,7,16,8,13,58,2021,3,6,15,54,31
6219,38,303,2,2005,7,11,13,18,37,2005,7,13,13,18,37,2021,3,6,15,54,31
6220,1717,421,2,2005,7,11,13,22,6,2005,7,12,17,46,6,2021,3,6,15,54,31
6221,1699,393,1,2005,7,11,13,24,27,2005,7,15,17,51,27,2021,3,6,15,54,31
6222,2066,386,1,2005,7,11,13,25,49,2005,7,13,14,32,49,2021,3,6,15,54,31
6223,3754,192,1,2005,7,11,13,27,9,2005,7,12,14,2,9,2021,3,6,15,54,31
6224,3274,475,1,2005,7,11,13,42,18,2005,7,16,9,28,18,2021,3,6,15,54,31
6225,2483,204,1,2005,7,11,13,45,14,2005,7,14,10,23,14,2021,3,6,15,54,31
6226,2758,134,2,2005,7,11,13,48,11,2005,7,15,17,18,11,2021,3,6,15,54,31
6227,1654,210,1,2005,7,11,13,56,46,2005,7,18,12,53,46,2021,3,6,15,54,31
6228,2281,367,2,2005,7,11,13,58,36,2005,7,17,19,3,36,2021,3,6,15,54,32
6229,3137,399,1,2005,7,11,13,59,50,2005,7,20,9,26,50,2021,3,6,15,54,32
6230,2260,490,2,2005,7,11,14,2,19,2005,7,17,8,11,19,2021,3,6,15,54,32
6231,2526,122,2,2005,7,11,14,2,36,2005,7,13,19,4,36,2021,3,6,15,54,32
6232,2492,590,2,2005,7,11,14,8,27,2005,7,20,19,34,27,2021,3,6,15,54,32
6233,3731,378,2,2005,7,11,14,10,47,2005,7,15,15,13,47,2021,3,6,15,54,32
6234,2911,232,1,2005,7,11,14,16,10,2005,7,19,19,55,10,2021,3,6,15,54,32
6235,2659,379,2,2005,7,11,14,17,51,2005,7,17,11,14,51,2021,3,6,15,54,32
6236,3813,338,2,2005,7,11,14,18,17,2005,7,14,8,47,17,2021,3,6,15,54,32
6237,2215,166,1,2005,7,11,14,19,12,2005,7,15,15,5,12,2021,3,6,15,54,32
6238,3749,23,1,2005,7,11,14,20,18,2005,7,14,18,34,18,2021,3,6,15,54,32
6239,4107,132,2,2005,7,11,14,20,48,2005,7,17,13,41,48,2021,3,6,15,54,32
6240,640,524,1,2005,7,11,14,32,41,2005,7,20,18,38,41,2021,3,6,15,54,32
6241,4449,74,1,2005,7,11,14,40,48,2005,7,18,9,51,48,2021,3,6,15,54,32
6242,670,245,2,2005,7,11,14,45,4,2005,7,12,18,34,4,2021,3,6,15,54,32
6243,3456,26,2,2005,7,11,14,53,25,2005,7,15,9,26,25,2021,3,6,15,54,32
6244,1558,383,1,2005,7,11,14,53,38,2005,7,12,16,42,38,2021,3,6,15,54,32
6245,512,241,1,2005,7,11,14,56,57,2005,7,16,14,35,57,2021,3,6,15,54,32
6246,2376,172,2,2005,7,11,14,57,51,2005,7,19,19,10,51,2021,3,6,15,54,32
6247,2504,589,1,2005,7,11,15,0,5,2005,7,18,13,47,5,2021,3,6,15,54,32
6248,2686,6,1,2005,7,11,15,1,54,2005,7,19,16,58,54,2021,3,6,15,54,32
6249,4334,30,2,2005,7,11,15,2,2,2005,7,14,11,37,2,2021,3,6,15,54,32
6250,4087,458,1,2005,7,11,15,2,4,2005,7,17,10,54,4,2021,3,6,15,54,32
6251,3956,230,2,2005,7,11,15,6,20,2005,7,18,20,11,20,2021,3,6,15,54,32
6252,1294,295,1,2005,7,11,15,6,29,2005,7,16,14,7,29,2021,3,6,15,54,32
6253,1425,570,1,2005,7,11,15,7,19,2005,7,13,11,0,19,2021,3,6,15,54,32
6254,2038,20,2,2005,7,11,15,10,18,2005,7,17,14,20,18,2021,3,6,15,54,32
6255,1459,319,2,2005,7,11,15,11,33,2005,7,15,19,55,33,2021,3,6,15,54,32
6256,480,307,1,2005,7,11,15,19,22,2005,7,13,12,43,22,2021,3,6,15,54,32
6257,3253,492,2,2005,7,11,15,23,46,2005,7,14,17,26,46,2021,3,6,15,54,32
6258,632,417,1,2005,7,11,15,24,32,2005,7,18,18,29,32,2021,3,6,15,54,32
6259,3007,84,2,2005,7,11,15,25,52,2005,7,13,11,54,52,2021,3,6,15,54,32
6260,4308,454,2,2005,7,11,15,26,29,2005,7,13,17,37,29,2021,3,6,15,54,32
6261,694,386,1,2005,7,11,15,28,34,2005,7,14,17,54,34,2021,3,6,15,54,32
6262,4136,355,1,2005,7,11,15,33,24,2005,7,17,12,40,24,2021,3,6,15,54,32
6263,2391,336,2,2005,7,11,15,33,50,2005,7,17,12,49,50,2021,3,6,15,54,32
6264,4246,565,2,2005,7,11,15,42,35,2005,7,12,11,29,35,2021,3,6,15,54,32
6265,3931,477,2,2005,7,11,15,43,51,2005,7,12,12,51,51,2021,3,6,15,54,32
6266,941,397,1,2005,7,11,15,45,39,2005,7,15,18,29,39,2021,3,6,15,54,32
6267,2152,20,2,2005,7,11,15,53,0,2005,7,17,18,9,0,2021,3,6,15,54,32
6268,1154,125,1,2005,7,11,15,55,34,2005,7,19,17,25,34,2021,3,6,15,54,32
6269,3915,167,1,2005,7,11,15,58,43,2005,7,13,13,25,43,2021,3,6,15,54,32
6270,2308,292,2,2005,7,11,15,59,10,2005,7,18,10,29,10,2021,3,6,15,54,32
6271,1246,467,2,2005,7,11,16,1,35,2005,7,20,12,7,35,2021,3,6,15,54,32
6272,3103,240,1,2005,7,11,16,3,49,2005,7,15,19,54,49,2021,3,6,15,54,32
6273,2403,152,2,2005,7,11,16,8,41,2005,7,14,16,41,41,2021,3,6,15,54,32
6274,2998,472,1,2005,7,11,16,9,42,2005,7,19,20,46,42,2021,3,6,15,54,32
6275,3599,333,2,2005,7,11,16,12,11,2005,7,17,20,19,11,2021,3,6,15,54,32
6276,1826,284,2,2005,7,11,16,15,50,2005,7,19,20,50,50,2021,3,6,15,54,32
6277,4023,92,2,2005,7,11,16,19,1,2005,7,18,21,0,1,2021,3,6,15,54,32
6278,2232,558,2,2005,7,11,16,20,2,2005,7,19,19,29,2,2021,3,6,15,54,32
6279,1254,49,2,2005,7,11,16,26,7,2005,7,17,21,5,7,2021,3,6,15,54,32
6280,4055,33,2,2005,7,11,16,36,17,2005,7,13,14,4,17,2021,3,6,15,54,32
6281,835,236,2,2005,7,11,16,38,16,2005,7,13,10,57,16,2021,3,6,15,54,32
6282,4453,60,1,2005,7,11,16,46,22,2005,7,15,13,19,22,2021,3,6,15,54,32
6283,3319,402,1,2005,7,11,16,47,32,2005,7,17,21,46,32,2021,3,6,15,54,32
6284,2938,177,1,2005,7,11,16,51,39,2005,7,15,19,59,39,2021,3,6,15,54,32
6285,2140,444,2,2005,7,11,16,52,7,2005,7,13,21,33,7,2021,3,6,15,54,32
6286,1070,140,1,2005,7,11,16,55,35,2005,7,13,22,51,35,2021,3,6,15,54,32
6287,35,93,1,2005,7,11,17,0,4,2005,7,12,13,16,4,2021,3,6,15,54,32
6288,3235,357,1,2005,7,11,17,1,52,2005,7,19,15,11,52,2021,3,6,15,54,32
6289,3185,99,2,2005,7,11,17,6,39,2005,7,12,15,54,39,2021,3,6,15,54,32
6290,2634,66,2,2005,7,11,17,12,42,2005,7,19,21,53,42,2021,3,6,15,54,32
6291,3126,262,2,2005,7,11,17,16,40,2005,7,13,18,24,40,2021,3,6,15,54,32
6292,4375,505,2,2005,7,11,17,23,33,2005,7,12,16,27,33,2021,3,6,15,54,32
6293,4260,471,2,2005,7,11,17,24,57,2005,7,13,18,45,57,2021,3,6,15,54,32
6294,1732,463,1,2005,7,11,17,25,55,2005,7,15,17,48,55,2021,3,6,15,54,32
6295,1393,7,1,2005,7,11,17,30,58,2005,7,15,15,50,58,2021,3,6,15,54,32
6296,4202,484,1,2005,7,11,17,34,4,2005,7,17,21,12,4,2021,3,6,15,54,32
6297,2738,69,2,2005,7,11,17,37,22,2005,7,19,13,54,22,2021,3,6,15,54,32
6298,3906,256,2,2005,7,11,17,42,33,2005,7,13,18,14,33,2021,3,6,15,54,32
6299,4125,324,2,2005,7,11,17,45,8,2005,7,13,16,36,8,2021,3,6,15,54,32
6300,1269,283,1,2005,7,11,17,50,9,2005,7,18,13,11,9,2021,3,6,15,54,32
6301,3528,275,2,2005,7,11,17,54,9,2005,7,18,20,42,9,2021,3,6,15,54,32
6302,3221,391,1,2005,7,11,17,55,38,2005,7,17,22,11,38,2021,3,6,15,54,32
6303,846,236,1,2005,7,11,17,55,43,2005,7,13,12,50,43,2021,3,6,15,54,32
6304,4183,579,1,2005,7,11,18,2,16,2005,7,14,14,1,16,2021,3,6,15,54,32
6305,1544,337,1,2005,7,11,18,2,25,2005,7,20,13,29,25,2021,3,6,15,54,32
6306,486,208,2,2005,7,11,18,4,26,2005,7,20,14,22,26,2021,3,6,15,54,32
6307,4029,345,2,2005,7,11,18,4,29,2005,7,17,23,40,29,2021,3,6,15,54,32
6308,3155,472,2,2005,7,11,18,8,41,2005,7,19,15,48,41,2021,3,6,15,54,32
6309,1054,232,1,2005,7,11,18,13,24,2005,7,13,23,11,24,2021,3,6,15,54,32
6310,3064,537,2,2005,7,11,18,14,5,2005,7,16,15,39,5,2021,3,6,15,54,32
6311,1789,373,2,2005,7,11,18,18,52,2005,7,16,17,52,52,2021,3,6,15,54,32
6312,2188,417,1,2005,7,11,18,19,2,2005,7,18,0,0,2,2021,3,6,15,54,32
6313,2976,283,1,2005,7,11,18,29,52,2005,7,14,21,34,52,2021,3,6,15,54,32
6314,4128,55,1,2005,7,11,18,32,44,2005,7,17,23,58,44,2021,3,6,15,54,32
6315,608,374,2,2005,7,11,18,42,49,2005,7,12,23,19,49,2021,3,6,15,54,32
6316,1910,526,2,2005,7,11,18,44,52,2005,7,19,23,35,52,2021,3,6,15,54,32
6317,4206,225,1,2005,7,11,18,47,41,2005,7,14,18,18,41,2021,3,6,15,54,32
6318,2048,425,1,2005,7,11,18,48,22,2005,7,12,13,39,22,2021,3,6,15,54,32
6319,3739,233,1,2005,7,11,18,50,45,2005,7,12,15,26,45,2021,3,6,15,54,32
6320,441,511,2,2005,7,11,18,50,55,2005,7,13,22,46,55,2021,3,6,15,54,32
6321,2655,388,2,2005,7,11,18,51,2,2005,7,14,20,57,2,2021,3,6,15,54,32
6322,4115,403,2,2005,7,11,18,58,20,2005,7,14,16,41,20,2021,3,6,15,54,32
6323,1352,346,1,2005,7,11,19,2,19,2005,7,14,15,54,19,2021,3,6,15,54,32
6324,655,386,1,2005,7,11,19,2,34,2005,7,17,15,57,34,2021,3,6,15,54,32
6325,4556,542,2,2005,7,11,19,6,1,2005,7,18,18,25,1,2021,3,6,15,54,32
6326,2137,563,1,2005,7,11,19,6,55,2005,7,12,20,41,55,2021,3,6,15,54,32
6327,909,146,1,2005,7,11,19,7,29,2005,7,15,16,9,29,2021,3,6,15,54,32
6328,999,260,2,2005,7,11,19,9,33,2005,7,12,20,16,33,2021,3,6,15,54,32
6329,2763,352,2,2005,7,11,19,10,38,2005,7,19,14,46,38,2021,3,6,15,54,32
6330,3917,119,1,2005,7,11,19,15,42,2005,7,17,19,10,42,2021,3,6,15,54,32
6331,1356,295,2,2005,7,11,19,17,21,2005,7,18,18,35,21,2021,3,6,15,54,32
6332,1733,538,2,2005,7,11,19,19,6,2005,7,13,13,51,6,2021,3,6,15,54,32
6333,2610,285,1,2005,7,11,19,20,16,2005,7,17,15,33,16,2021,3,6,15,54,32
6334,948,168,2,2005,7,11,19,20,44,2005,7,19,18,49,44,2021,3,6,15,54,32
6335,2757,396,1,2005,7,11,19,25,15,2005,7,16,17,2,15,2021,3,6,15,54,32
6336,1229,471,2,2005,7,11,19,30,13,2005,7,20,21,27,13,2021,3,6,15,54,32
6337,3967,47,2,2005,7,11,19,30,47,2005,7,19,20,27,47,2021,3,6,15,54,32
6338,1691,54,2,2005,7,11,19,39,41,2005,7,18,1,13,41,2021,3,6,15,54,33
6339,2401,145,2,2005,7,11,19,45,32,2005,7,18,22,34,32,2021,3,6,15,54,33
6340,2374,264,2,2005,7,11,19,46,5,2005,7,20,16,51,5,2021,3,6,15,54,33
6341,3580,448,1,2005,7,11,19,48,2,2005,7,15,1,31,2,2021,3,6,15,54,33
6342,1851,403,2,2005,7,11,19,48,24,2005,7,13,14,9,24,2021,3,6,15,54,33
6343,513,147,1,2005,7,11,19,51,35,2005,7,12,19,13,35,2021,3,6,15,54,33
6344,3074,78,2,2005,7,11,20,4,43,2005,7,18,14,35,43,2021,3,6,15,54,33
6345,4332,532,1,2005,7,11,20,5,18,2005,7,20,17,28,18,2021,3,6,15,54,33
6346,4066,445,2,2005,7,11,20,8,34,2005,7,16,16,35,34,2021,3,6,15,54,33
6347,3160,178,1,2005,7,11,20,18,53,2005,7,16,20,45,53,2021,3,6,15,54,33
6348,21,66,2,2005,7,11,20,21,18,2005,7,19,15,56,18,2021,3,6,15,54,33
6349,1581,216,2,2005,7,11,20,25,5,2005,7,21,0,35,5,2021,3,6,15,54,33
6350,2853,225,1,2005,7,11,20,30,15,2005,7,16,21,30,15,2021,3,6,15,54,33
6351,1852,507,2,2005,7,11,20,31,44,2005,7,18,17,16,44,2021,3,6,15,54,33
6352,1143,235,1,2005,7,11,20,34,13,2005,7,13,19,49,13,2021,3,6,15,54,33
6353,699,130,1,2005,7,11,20,48,56,2005,7,21,0,11,56,2021,3,6,15,54,33
6354,3203,176,2,2005,7,11,20,54,27,2005,7,18,23,46,27,2021,3,6,15,54,33
6355,2472,482,2,2005,7,11,20,56,29,2005,7,20,1,50,29,2021,3,6,15,54,33
6356,2645,149,2,2005,7,11,20,57,48,2005,7,12,22,40,48,2021,3,6,15,54,33
6357,658,252,1,2005,7,11,20,58,51,2005,7,12,15,6,51,2021,3,6,15,54,33
6358,4527,567,2,2005,7,11,21,3,12,2005,7,15,20,6,12,2021,3,6,15,54,33
6359,1656,30,2,2005,7,11,21,6,17,2005,7,16,2,51,17,2021,3,6,15,54,33
6360,3075,338,1,2005,7,11,21,7,40,2005,7,16,15,11,40,2021,3,6,15,54,33
6361,2903,561,2,2005,7,11,21,9,14,2005,7,14,18,26,14,2021,3,6,15,54,33
6362,4259,358,1,2005,7,11,21,9,31,2005,7,13,23,8,31,2021,3,6,15,54,33
6363,4167,344,1,2005,7,11,21,13,19,2005,7,20,15,44,19,2021,3,6,15,54,33
6364,4146,160,2,2005,7,11,21,14,48,2005,7,20,23,20,48,2021,3,6,15,54,33
6365,4550,566,1,2005,7,11,21,17,40,2005,7,14,20,53,40,2021,3,6,15,54,33
6366,3989,366,1,2005,7,11,21,18,16,2005,7,17,0,21,16,2021,3,6,15,54,33
6367,1465,357,1,2005,7,11,21,18,29,2005,7,15,1,5,29,2021,3,6,15,54,33
6368,3666,588,2,2005,7,11,21,19,1,2005,7,13,17,56,1,2021,3,6,15,54,33
6369,1086,252,2,2005,7,11,21,23,36,2005,7,13,22,23,36,2021,3,6,15,54,33
6370,1410,99,2,2005,7,11,21,28,32,2005,7,20,2,51,32,2021,3,6,15,54,33
6371,4297,265,1,2005,7,11,21,31,51,2005,7,16,23,10,51,2021,3,6,15,54,33
6372,741,64,2,2005,7,11,21,35,6,2005,7,15,2,30,6,2021,3,6,15,54,33
6373,1042,115,2,2005,7,11,21,35,20,2005,7,13,23,22,20,2021,3,6,15,54,33
6374,266,244,2,2005,7,11,21,36,10,2005,7,17,15,50,10,2021,3,6,15,54,33
6375,1936,8,2,2005,7,11,21,39,46,2005,7,18,2,12,46,2021,3,6,15,54,33
6376,1834,263,1,2005,7,11,21,40,23,2005,7,13,23,16,23,2021,3,6,15,54,33
6377,4017,118,1,2005,7,11,21,41,16,2005,7,15,20,5,16,2021,3,6,15,54,33
6378,3170,145,1,2005,7,11,21,45,23,2005,7,14,16,56,23,2021,3,6,15,54,33
6379,522,287,2,2005,7,11,21,51,25,2005,7,17,3,38,25,2021,3,6,15,54,33
6380,3378,172,1,2005,7,11,21,55,40,2005,7,17,20,42,40,2021,3,6,15,54,33
6381,2584,340,1,2005,7,11,21,58,48,2005,7,16,16,18,48,2021,3,6,15,54,33
6382,3223,336,2,2005,7,11,21,58,53,2005,7,17,21,18,53,2021,3,6,15,54,33
6383,4275,486,1,2005,7,11,22,6,53,2005,7,17,16,9,53,2021,3,6,15,54,33
6384,491,313,1,2005,7,11,22,7,26,2005,7,16,22,39,26,2021,3,6,15,54,33
6385,1830,69,1,2005,7,11,22,7,32,2005,7,20,16,57,32,2021,3,6,15,54,33
6386,633,593,2,2005,7,11,22,14,57,2005,7,15,16,41,57,2021,3,6,15,54,33
6387,1726,384,2,2005,7,11,22,15,56,2005,7,14,20,20,56,2021,3,6,15,54,33
6388,3506,525,2,2005,7,11,22,17,16,2005,7,19,23,50,16,2021,3,6,15,54,33
6389,2268,274,2,2005,7,11,22,18,20,2005,7,16,16,57,20,2021,3,6,15,54,33
6390,3057,77,2,2005,7,11,22,19,23,2005,7,15,20,10,23,2021,3,6,15,54,33
6391,1745,264,1,2005,7,11,22,23,9,2005,7,15,23,2,9,2021,3,6,15,54,33
6392,4406,468,1,2005,7,11,22,25,19,2005,7,16,4,24,19,2021,3,6,15,54,33
6393,3802,164,1,2005,7,11,22,28,12,2005,7,14,18,3,12,2021,3,6,15,54,33
6394,2574,52,2,2005,7,11,22,29,15,2005,7,20,2,19,15,2021,3,6,15,54,33
6395,3058,264,1,2005,7,11,22,29,29,2005,7,18,0,50,29,2021,3,6,15,54,33
6396,2394,507,2,2005,7,11,22,31,8,2005,7,19,17,19,8,2021,3,6,15,54,33
6397,2423,287,1,2005,7,11,22,34,2,2005,7,13,23,1,2,2021,3,6,15,54,33
6398,1409,296,2,2005,7,11,22,34,49,2005,7,17,17,58,49,2021,3,6,15,54,33
6399,2031,288,1,2005,7,11,22,39,5,2005,7,16,1,12,5,2021,3,6,15,54,33
6400,3289,536,2,2005,7,11,22,43,44,2005,7,19,3,58,44,2021,3,6,15,54,33
6401,1427,35,2,2005,7,11,22,44,34,2005,7,12,22,18,34,2021,3,6,15,54,33
6402,2576,66,1,2005,7,11,22,46,10,2005,7,16,4,2,10,2021,3,6,15,54,33
6403,1019,238,1,2005,7,11,22,46,25,2005,7,13,22,15,25,2021,3,6,15,54,33
6404,1183,526,2,2005,7,11,22,49,50,2005,7,14,18,29,50,2021,3,6,15,54,33
6405,3983,357,2,2005,7,11,22,53,12,2005,7,18,23,2,12,2021,3,6,15,54,33
6406,4439,392,2,2005,7,11,22,55,27,2005,7,20,4,50,27,2021,3,6,15,54,33
6407,775,140,1,2005,7,11,23,2,19,2005,7,21,0,30,19,2021,3,6,15,54,33
