payment_id,customer_id,staff_id,rental_id,amount,payment_date_year,payment_date_month,payment_date_day,payment_date_hour,payment_date_minute,payment_date_second,last_update_year,last_update_month,last_update_day,last_update_hour,last_update_minute,last_update_second
10227,377,1,15995,0.99,2005,8,23,20,29,56,2021,3,6,15,57,22
10228,377,1,15999,7.99,2005,8,23,20,44,10,2021,3,6,15,57,22
10229,378,1,347,0.99,2005,5,27,4,40,33,2021,3,6,15,57,22
10230,378,2,1623,4.99,2005,6,16,7,48,50,2021,3,6,15,57,22
10231,378,1,1662,5.99,2005,6,16,10,13,35,2021,3,6,15,57,22
10232,378,2,2134,7.99,2005,6,17,21,13,44,2021,3,6,15,57,22
10233,378,2,2713,4.99,2005,6,19,14,23,9,2021,3,6,15,57,22
10234,378,1,3759,4.99,2005,7,6,12,46,38,2021,3,6,15,57,22
10235,378,2,4755,0.99,2005,7,8,14,23,41,2021,3,6,15,57,22
10236,378,1,5578,1.99,2005,7,10,4,0,31,2021,3,6,15,57,22
10237,378,2,6233,1.99,2005,7,11,14,10,47,2021,3,6,15,57,22
10238,378,1,7888,0.99,2005,7,28,10,40,24,2021,3,6,15,57,22
10239,378,2,8740,2.99,2005,7,29,18,41,31,2021,3,6,15,57,22
10240,378,2,9668,3.99,2005,7,31,6,31,3,2021,3,6,15,57,22
10241,378,1,9868,2.99,2005,7,31,13,20,8,2021,3,6,15,57,22
10242,378,1,10917,4.99,2005,8,2,2,6,18,2021,3,6,15,57,22
10243,378,1,11111,4.99,2005,8,2,8,21,27,2021,3,6,15,57,22
10244,378,1,12596,2.99,2005,8,18,16,29,35,2021,3,6,15,57,22
10245,378,1,12828,4.99,2005,8,19,1,37,47,2021,3,6,15,57,22
10246,378,2,14502,4.99,2005,8,21,14,22,28,2021,3,6,15,57,22
10247,378,1,14971,2.99,2005,8,22,6,52,49,2021,3,6,15,57,22
10248,379,2,209,4.99,2005,5,26,8,14,1,2021,3,6,15,57,22
10249,379,1,863,4.99,2005,5,30,3,14,59,2021,3,6,15,57,22
10250,379,1,1383,8.99,2005,6,15,15,20,6,2021,3,6,15,57,22
10251,379,1,2313,5.99,2005,6,18,8,56,45,2021,3,6,15,57,22
10252,379,1,2926,2.99,2005,6,20,4,37,45,2021,3,6,15,57,22
10253,379,1,3788,4.99,2005,7,6,14,2,2,2021,3,6,15,57,22
10254,379,2,4740,2.99,2005,7,8,13,30,35,2021,3,6,15,57,22
10255,379,1,5402,4.99,2005,7,9,20,1,58,2021,3,6,15,57,22
10256,379,1,6235,7.99,2005,7,11,14,17,51,2021,3,6,15,57,22
10257,379,2,7041,4.99,2005,7,27,3,18,32,2021,3,6,15,57,22
10258,379,1,10041,4.99,2005,7,31,19,1,2,2021,3,6,15,57,22
10259,379,2,11457,3.99,2005,8,2,21,14,16,2021,3,6,15,57,22
10260,379,1,12503,4.99,2005,8,18,13,16,46,2021,3,6,15,57,22
10261,379,1,13334,0.99,2005,8,19,20,2,33,2021,3,6,15,57,22
10262,379,2,13397,7.99,2005,8,19,22,6,35,2021,3,6,15,57,22
10263,379,1,13485,0.99,2005,8,20,1,20,14,2021,3,6,15,57,22
10264,379,1,14011,5.99,2005,8,20,20,32,56,2021,3,6,15,57,22
10265,379,2,14152,2.99,2005,8,21,2,23,50,2021,3,6,15,57,22
10266,379,1,14470,0.99,2005,8,21,13,9,41,2021,3,6,15,57,22
10267,379,1,14886,4.99,2005,8,22,3,59,1,2021,3,6,15,57,22
10268,379,2,15399,4.99,2005,8,22,23,11,59,2021,3,6,15,57,22
10269,379,1,15446,4.99,2005,8,23,0,49,24,2021,3,6,15,57,22
10270,379,2,15930,3.99,2005,8,23,18,26,51,2021,3,6,15,57,22
10271,380,1,847,3.99,2005,5,30,1,18,15,2021,3,6,15,57,22
10272,380,1,1868,3.99,2005,6,17,2,3,22,2021,3,6,15,57,22
10273,380,1,1984,2.99,2005,6,17,10,25,28,2021,3,6,15,57,22
10274,380,1,2018,3.99,2005,6,17,12,35,58,2021,3,6,15,57,22
10275,380,1,2440,2.99,2005,6,18,18,41,9,2021,3,6,15,57,22
10276,380,1,2464,4.99,2005,6,18,20,6,5,2021,3,6,15,57,22
10277,380,2,2998,1.99,2005,6,20,9,30,22,2021,3,6,15,57,22
10278,380,2,3099,1.99,2005,6,20,16,44,33,2021,3,6,15,57,22
10279,380,1,3260,4.99,2005,6,21,3,59,13,2021,3,6,15,57,22
10280,380,1,3637,2.99,2005,7,6,7,6,31,2021,3,6,15,57,22
10281,380,1,3688,4.99,2005,7,6,9,41,53,2021,3,6,15,57,22
10282,380,1,4675,2.99,2005,7,8,10,24,22,2021,3,6,15,57,22
10283,380,2,4706,4.99,2005,7,8,11,51,41,2021,3,6,15,57,22
10284,380,2,5339,0.99,2005,7,9,17,9,17,2021,3,6,15,57,22
10285,380,2,7021,8.99,2005,7,27,2,26,38,2021,3,6,15,57,22
10286,380,2,7167,2.99,2005,7,27,7,37,26,2021,3,6,15,57,22
10287,380,2,7435,0.99,2005,7,27,17,38,44,2021,3,6,15,57,22
10288,380,2,7443,2.99,2005,7,27,17,47,43,2021,3,6,15,57,22
10289,380,1,7773,2.99,2005,7,28,7,2,17,2021,3,6,15,57,22
10290,380,1,7974,3.99,2005,7,28,14,11,57,2021,3,6,15,57,22
10291,380,1,9056,0.99,2005,7,30,7,13,20,2021,3,6,15,57,22
10292,380,1,9261,6.99,2005,7,30,14,39,35,2021,3,6,15,57,22
10293,380,1,9710,10.99,2005,7,31,8,5,31,2021,3,6,15,57,22
10294,380,2,10450,1.99,2005,8,1,9,10,3,2021,3,6,15,57,22
10295,380,1,10983,3.99,2005,8,2,4,24,23,2021,3,6,15,57,22
10296,380,1,11936,0.99,2005,8,17,16,45,34,2021,3,6,15,57,22
10297,380,2,11945,0.99,2005,8,17,17,5,33,2021,3,6,15,57,22
10298,380,1,12636,3.99,2005,8,18,18,0,29,2021,3,6,15,57,22
10299,380,1,12996,6.99,2005,8,19,7,31,32,2021,3,6,15,57,22
10300,380,1,14529,6.99,2005,8,21,15,8,31,2021,3,6,15,57,22
10301,380,1,14935,1.99,2005,8,22,5,47,31,2021,3,6,15,57,22
10302,380,2,15175,5.99,2005,8,22,15,29,15,2021,3,6,15,57,22
10303,380,1,15361,2.99,2005,8,22,21,39,45,2021,3,6,15,57,22
10304,380,2,15636,2.99,2005,8,23,7,50,46,2021,3,6,15,57,22
10305,380,1,15697,2.99,2005,8,23,10,4,36,2021,3,6,15,57,22
10306,380,2,15748,2.99,2005,8,23,12,33,0,2021,3,6,15,57,22
10307,381,2,169,0.99,2005,5,26,3,9,30,2021,3,6,15,57,22
10308,381,2,406,2.99,2005,5,27,13,46,46,2021,3,6,15,57,22
10309,381,1,835,2.99,2005,5,29,23,37,0,2021,3,6,15,57,22
10310,381,1,1402,3.99,2005,6,15,16,31,8,2021,3,6,15,57,22
10311,381,1,1878,1.99,2005,6,17,2,55,32,2021,3,6,15,57,22
10312,381,2,2410,2.99,2005,6,18,16,55,8,2021,3,6,15,57,22
10313,381,1,2418,4.99,2005,6,18,17,14,42,2021,3,6,15,57,22
10314,381,2,3425,2.99,2005,6,21,18,7,7,2021,3,6,15,57,22
10315,381,2,3812,0.99,2005,7,6,15,22,19,2021,3,6,15,57,22
10316,381,2,3970,2.99,2005,7,6,22,48,17,2021,3,6,15,57,22
10317,381,1,4735,0.99,2005,7,8,13,12,27,2021,3,6,15,57,22
10318,381,2,5689,0.99,2005,7,10,9,24,17,2021,3,6,15,57,22
10319,381,2,6116,2.99,2005,7,11,7,37,38,2021,3,6,15,57,22
10320,381,2,6451,4.99,2005,7,12,0,52,19,2021,3,6,15,57,23
10321,381,2,6778,2.99,2005,7,12,16,6,0,2021,3,6,15,57,23
10322,381,1,7375,2.99,2005,7,27,15,22,33,2021,3,6,15,57,23
10323,381,1,7645,2.99,2005,7,28,1,27,42,2021,3,6,15,57,23
10324,381,2,8688,0.99,2005,7,29,16,31,32,2021,3,6,15,57,23
10325,381,2,9144,0.99,2005,7,30,10,22,15,2021,3,6,15,57,23
10326,381,2,9173,4.99,2005,7,30,11,40,10,2021,3,6,15,57,23
10327,381,1,9822,2.99,2005,7,31,11,48,25,2021,3,6,15,57,23
10328,381,2,10033,4.99,2005,7,31,18,44,29,2021,3,6,15,57,23
10329,381,1,10608,0.99,2005,8,1,14,48,41,2021,3,6,15,57,23
10330,381,2,10705,0.99,2005,8,1,18,38,54,2021,3,6,15,57,23
10331,381,1,11519,2.99,2005,8,17,0,1,27,2021,3,6,15,57,23
10332,381,2,12135,2.99,2005,8,17,23,50,24,2021,3,6,15,57,23
10333,381,2,12237,4.99,2005,8,18,3,24,38,2021,3,6,15,57,23
10334,381,2,12632,2.99,2005,8,18,17,54,21,2021,3,6,15,57,23
10335,381,2,13202,8.99,2005,8,19,14,58,30,2021,3,6,15,57,23
10336,381,2,13430,0.99,2005,8,19,23,25,43,2021,3,6,15,57,23
10337,381,1,13614,0.99,2005,8,20,6,28,37,2021,3,6,15,57,23
10338,381,2,13995,2.99,2005,8,20,19,34,43,2021,3,6,15,57,23
10339,381,1,14198,4.99,2005,8,21,3,48,31,2021,3,6,15,57,23
10340,381,2,15299,4.99,2005,8,22,19,42,57,2021,3,6,15,57,23
10341,381,1,15747,4.99,2005,8,23,12,29,24,2021,3,6,15,57,23
10342,382,2,356,2.99,2005,5,27,6,32,30,2021,3,6,15,57,23
10343,382,1,522,2.99,2005,5,28,3,33,20,2021,3,6,15,57,23
10344,382,1,2389,0.99,2005,6,18,15,27,47,2021,3,6,15,57,23
10345,382,1,2468,4.99,2005,6,18,20,23,52,2021,3,6,15,57,23
10346,382,1,2489,1.99,2005,6,18,22,0,44,2021,3,6,15,57,23
10347,382,1,2514,2.99,2005,6,18,23,56,44,2021,3,6,15,57,23
10348,382,2,3125,4.99,2005,6,20,18,31,58,2021,3,6,15,57,23
10349,382,2,3480,3.99,2005,7,5,23,11,43,2021,3,6,15,57,23
10350,382,2,4351,4.99,2005,7,7,19,4,24,2021,3,6,15,57,23
10351,382,1,5004,4.99,2005,7,9,1,20,50,2021,3,6,15,57,23
10352,382,1,5816,0.99,2005,7,10,15,48,47,2021,3,6,15,57,23
10353,382,2,7625,0.99,2005,7,28,0,47,56,2021,3,6,15,57,23
10354,382,2,8777,0.99,2005,7,29,20,10,21,2021,3,6,15,57,23
10355,382,1,8871,9.99,2005,7,30,0,12,41,2021,3,6,15,57,23
10356,382,1,8993,4.99,2005,7,30,4,51,25,2021,3,6,15,57,23
10357,382,1,9067,6.99,2005,7,30,7,31,1,2021,3,6,15,57,23
10358,382,2,9555,0.99,2005,7,31,2,11,16,2021,3,6,15,57,23
10359,382,2,10327,3.99,2005,8,1,4,55,35,2021,3,6,15,57,23
10360,382,2,12229,0.99,2005,8,18,3,8,23,2021,3,6,15,57,23
10361,382,2,12529,0.99,2005,8,18,13,53,36,2021,3,6,15,57,23
10362,382,1,14009,4.99,2005,8,20,20,26,53,2021,3,6,15,57,23
10363,382,2,14300,4.99,2005,8,21,7,19,37,2021,3,6,15,57,23
10364,382,2,14354,5.99,2005,8,21,9,8,14,2021,3,6,15,57,23
10365,382,2,15939,7.99,2005,8,23,18,44,21,2021,3,6,15,57,23
10366,383,2,63,0.99,2005,5,25,9,19,16,2021,3,6,15,57,23
10367,383,1,766,8.99,2005,5,29,11,47,2,2021,3,6,15,57,23
10368,383,1,1831,7.99,2005,6,16,22,22,17,2021,3,6,15,57,23
10369,383,2,2228,2.99,2005,6,18,3,44,50,2021,3,6,15,57,23
10370,383,1,2252,2.99,2005,6,18,5,5,18,2021,3,6,15,57,23
10371,383,2,2318,2.99,2005,6,18,9,13,54,2021,3,6,15,57,23
10372,383,1,2609,7.99,2005,6,19,7,13,12,2021,3,6,15,57,23
10373,383,1,3091,2.99,2005,6,20,16,2,59,2021,3,6,15,57,23
10374,383,2,4747,5.99,2005,7,8,13,53,1,2021,3,6,15,57,23
10375,383,2,6091,4.99,2005,7,11,5,49,18,2021,3,6,15,57,23
10376,383,2,6244,0.99,2005,7,11,14,53,38,2021,3,6,15,57,23
10377,383,1,6775,4.99,2005,7,12,16,1,44,2021,3,6,15,57,23
10378,383,1,7367,3.99,2005,7,27,15,5,45,2021,3,6,15,57,23
10379,383,2,8367,2.99,2005,7,29,5,11,19,2021,3,6,15,57,23
10380,383,1,8635,0.99,2005,7,29,14,22,48,2021,3,6,15,57,23
10381,383,1,9653,0.99,2005,7,31,5,55,38,2021,3,6,15,57,23
10382,383,1,9678,0.99,2005,7,31,6,40,47,2021,3,6,15,57,23
10383,383,2,10515,4.99,2005,8,1,11,41,33,2021,3,6,15,57,23
10384,383,1,10971,4.99,2005,8,2,4,8,17,2021,3,6,15,57,23
10385,383,2,10993,0.99,2005,8,2,4,45,1,2021,3,6,15,57,23
10386,383,2,11122,0.99,2005,8,2,8,49,9,2021,3,6,15,57,23
10387,383,1,11592,2.99,2005,8,17,2,36,4,2021,3,6,15,57,23
10388,383,1,12735,4.99,2005,8,18,22,4,54,2021,3,6,15,57,23
10389,383,2,14039,4.99,2005,8,20,21,39,43,2021,3,6,15,57,23
10390,383,2,14678,4.99,2005,8,21,20,12,43,2021,3,6,15,57,23
10391,383,1,15416,1.99,2005,8,22,23,51,23,2021,3,6,15,57,23
10392,383,1,15881,6.99,2005,8,23,16,44,25,2021,3,6,15,57,23
10393,384,2,103,4.99,2005,5,25,17,30,42,2021,3,6,15,57,23
10394,384,2,279,2.99,2005,5,26,18,2,50,2021,3,6,15,57,23
10395,384,1,898,0.99,2005,5,30,9,26,19,2021,3,6,15,57,23
10396,384,2,1013,2.99,2005,5,31,2,37,0,2021,3,6,15,57,23
10397,384,1,1961,0.99,2005,6,17,9,2,58,2021,3,6,15,57,23
10398,384,2,2020,0.99,2005,6,17,12,39,50,2021,3,6,15,57,23
10399,384,1,2378,7.99,2005,6,18,14,57,49,2021,3,6,15,57,23
10400,384,2,2510,5.99,2005,6,18,23,44,21,2021,3,6,15,57,23
10401,384,2,2935,3.99,2005,6,20,5,7,24,2021,3,6,15,57,23
10402,384,1,3088,9.99,2005,6,20,15,56,5,2021,3,6,15,57,23
10403,384,2,3101,4.99,2005,6,20,16,48,58,2021,3,6,15,57,23
10404,384,2,4424,0.99,2005,7,7,22,14,43,2021,3,6,15,57,23
10405,384,2,5250,0.99,2005,7,9,13,35,32,2021,3,6,15,57,23
10406,384,1,5608,4.99,2005,7,10,5,8,26,2021,3,6,15,57,23
10407,384,2,5797,4.99,2005,7,10,14,43,52,2021,3,6,15,57,23
10408,384,2,5966,2.99,2005,7,10,23,59,27,2021,3,6,15,57,23
10409,384,2,6387,0.99,2005,7,11,22,15,56,2021,3,6,15,57,23
10410,384,2,7799,0.99,2005,7,28,7,42,9,2021,3,6,15,57,23
10411,384,1,8445,1.99,2005,7,29,7,37,48,2021,3,6,15,57,23
10412,384,2,11773,5.99,2005,8,17,10,19,51,2021,3,6,15,57,23
10413,384,2,13521,2.99,2005,8,20,2,42,28,2021,3,6,15,57,23
10414,384,2,14416,2.99,2005,8,21,11,11,46,2021,3,6,15,57,23
10415,384,1,14841,0.99,2005,8,22,2,3,30,2021,3,6,15,57,23
10416,384,1,14963,5.99,2005,8,22,6,38,10,2021,3,6,15,57,23
10417,384,2,15321,4.99,2005,8,22,20,20,4,2021,3,6,15,57,23
10418,385,1,917,2.99,2005,5,30,11,27,6,2021,3,6,15,57,23
10419,385,2,1038,4.99,2005,5,31,5,23,47,2021,3,6,15,57,23
10420,385,1,1746,2.99,2005,6,16,16,41,19,2021,3,6,15,57,23
10421,385,1,1937,0.99,2005,6,17,7,16,46,2021,3,6,15,57,23
10422,385,1,3105,0.99,2005,6,20,17,11,46,2021,3,6,15,57,23
10423,385,2,3878,8.99,2005,7,6,18,27,9,2021,3,6,15,57,23
10424,385,2,3953,0.99,2005,7,6,21,54,55,2021,3,6,15,57,23
10425,385,1,4714,6.99,2005,7,8,12,12,48,2021,3,6,15,57,23
10426,385,1,5783,2.99,2005,7,10,13,55,33,2021,3,6,15,57,23
10427,385,1,6445,4.99,2005,7,12,0,37,2,2021,3,6,15,57,23
10428,385,2,6933,4.99,2005,7,26,23,9,23,2021,3,6,15,57,23
10429,385,2,7776,0.99,2005,7,28,7,4,36,2021,3,6,15,57,23
10430,385,1,8346,2.99,2005,7,29,4,48,22,2021,3,6,15,57,23
10431,385,1,8518,2.99,2005,7,29,10,5,27,2021,3,6,15,57,23
10432,385,1,9570,2.99,2005,7,31,2,40,37,2021,3,6,15,57,23
10433,385,1,9704,4.99,2005,7,31,7,39,32,2021,3,6,15,57,23
10434,385,1,10557,0.99,2005,8,1,12,59,24,2021,3,6,15,57,23
10435,385,1,10636,3.99,2005,8,1,15,40,35,2021,3,6,15,57,23
10436,385,1,10655,4.99,2005,8,1,16,33,27,2021,3,6,15,57,23
10437,385,1,11021,2.99,2005,8,2,5,30,11,2021,3,6,15,57,23
10438,385,1,11559,2.99,2005,8,17,1,20,26,2021,3,6,15,57,23
10439,385,2,12310,2.99,2005,8,18,6,2,34,2021,3,6,15,57,23
10440,385,2,12686,8.99,2005,8,18,19,55,9,2021,3,6,15,57,23
10441,385,2,13062,7.99,2005,8,19,9,44,17,2021,3,6,15,57,23
10442,385,1,13117,0.99,2005,8,19,11,33,20,2021,3,6,15,57,23
10443,385,1,15488,6.99,2005,8,23,2,6,1,2021,3,6,15,57,23
10444,386,1,583,7.99,2005,5,28,11,48,55,2021,3,6,15,57,23
10445,386,2,1585,3.99,2005,6,16,4,51,13,2021,3,6,15,57,24
10446,386,1,1608,2.99,2005,6,16,6,28,57,2021,3,6,15,57,24
10447,386,2,1819,5.99,2005,6,16,21,32,50,2021,3,6,15,57,24
10448,386,1,2732,0.99,2005,6,19,15,19,39,2021,3,6,15,57,24
10449,386,1,3351,2.99,2005,6,21,11,21,39,2021,3,6,15,57,24
10450,386,2,3783,6.99,2005,7,6,13,57,31,2021,3,6,15,57,24
10451,386,1,4189,8.99,2005,7,7,10,51,7,2021,3,6,15,57,24
10452,386,1,5524,0.99,2005,7,10,1,49,24,2021,3,6,15,57,24
10453,386,1,5953,2.99,2005,7,10,23,21,35,2021,3,6,15,57,24
10454,386,1,6037,4.99,2005,7,11,3,6,54,2021,3,6,15,57,24
10455,386,1,6222,2.99,2005,7,11,13,25,49,2021,3,6,15,57,24
10456,386,2,6261,2.99,2005,7,11,15,28,34,2021,3,6,15,57,24
10457,386,1,6324,3.99,2005,7,11,19,2,34,2021,3,6,15,57,24
10458,386,2,6715,4.99,2005,7,12,13,32,28,2021,3,6,15,57,24
10459,386,2,8340,4.99,2005,7,29,4,41,44,2021,3,6,15,57,24
10460,386,1,8751,2.99,2005,7,29,19,14,39,2021,3,6,15,57,24
10461,386,2,9602,0.99,2005,7,31,3,42,51,2021,3,6,15,57,24
10462,386,1,9686,5.99,2005,7,31,6,50,6,2021,3,6,15,57,24
10463,386,1,10572,4.99,2005,8,1,13,26,53,2021,3,6,15,57,24
10464,386,2,10618,3.99,2005,8,1,15,6,38,2021,3,6,15,57,24
10465,386,1,10715,2.99,2005,8,1,18,51,48,2021,3,6,15,57,24
10466,386,2,11128,2.99,2005,8,2,9,3,25,2021,3,6,15,57,24
10467,386,2,11695,4.99,2005,8,17,7,1,8,2021,3,6,15,57,24
10468,386,2,12961,2.99,2005,8,19,6,22,37,2021,3,6,15,57,24
10469,386,1,13716,3.99,2005,8,20,9,48,32,2021,3,6,15,57,24
10470,386,1,13764,2.99,2005,8,20,11,38,16,2021,3,6,15,57,24
10471,386,2,13869,6.99,2005,8,20,15,8,57,2021,3,6,15,57,24
10472,386,1,15949,0.99,2005,8,23,19,6,4,2021,3,6,15,57,24
10473,387,2,302,4.99,2005,5,26,21,13,46,2021,3,6,15,57,24
10474,387,1,697,7.99,2005,5,29,2,4,4,2021,3,6,15,57,24
10475,387,1,841,4.99,2005,5,30,0,31,17,2021,3,6,15,57,24
10476,387,1,1127,3.99,2005,5,31,17,45,49,2021,3,6,15,57,24
10477,387,1,1464,0.99,2005,6,15,20,38,14,2021,3,6,15,57,24
10478,387,2,1465,0.99,2005,6,15,20,43,8,2021,3,6,15,57,24
10479,387,1,2068,0.99,2005,6,17,16,11,46,2021,3,6,15,57,24
10480,387,2,2100,0.99,2005,6,17,18,53,21,2021,3,6,15,57,24
10481,387,2,2981,5.99,2005,6,20,8,35,17,2021,3,6,15,57,24
10482,387,2,3378,4.99,2005,6,21,13,51,28,2021,3,6,15,57,24
10483,387,2,6216,4.99,2005,7,11,12,57,5,2021,3,6,15,57,24
10484,387,2,6456,6.99,2005,7,12,1,5,11,2021,3,6,15,57,24
10485,387,1,6517,5.99,2005,7,12,3,52,39,2021,3,6,15,57,24
10486,387,1,7497,0.99,2005,7,27,20,5,27,2021,3,6,15,57,24
10487,387,1,8090,2.99,2005,7,28,18,27,29,2021,3,6,15,57,24
10488,387,1,10564,0.99,2005,8,1,13,7,34,2021,3,6,15,57,24
10489,387,1,10838,4.99,2005,8,1,23,36,10,2021,3,6,15,57,24
10490,387,2,11682,2.99,2005,8,17,6,13,40,2021,3,6,15,57,24
10491,387,2,12153,4.99,2005,8,18,0,22,30,2021,3,6,15,57,24
10492,387,1,12936,6.99,2005,8,19,5,25,6,2021,3,6,15,57,24
10493,387,2,13034,2.99,2005,8,19,8,41,29,2021,3,6,15,57,24
10494,387,1,13082,5.99,2005,8,19,10,19,19,2021,3,6,15,57,24
10495,387,2,13645,0.99,2005,8,20,7,47,5,2021,3,6,15,57,24
10496,387,2,13772,4.99,2005,8,20,11,47,52,2021,3,6,15,57,24
10497,387,2,14279,5.99,2005,8,21,6,39,8,2021,3,6,15,57,24
10498,387,2,14979,0.99,2005,8,22,7,16,36,2021,3,6,15,57,24
10499,388,2,21,4.99,2005,5,25,1,59,46,2021,3,6,15,57,24
10500,388,2,411,4.99,2005,5,27,14,14,14,2021,3,6,15,57,24
10501,388,2,1276,6.99,2005,6,15,8,0,13,2021,3,6,15,57,24
10502,388,1,2145,0.99,2005,6,17,22,10,36,2021,3,6,15,57,24
10503,388,1,2537,5.99,2005,6,19,1,52,21,2021,3,6,15,57,24
10504,388,1,2692,4.99,2005,6,19,13,8,19,2021,3,6,15,57,24
10505,388,2,3159,7.99,2005,6,20,21,11,50,2021,3,6,15,57,24
10506,388,2,4947,5.99,2005,7,8,22,49,37,2021,3,6,15,57,24
10507,388,2,5899,2.99,2005,7,10,20,21,52,2021,3,6,15,57,24
10508,388,2,6321,2.99,2005,7,11,18,51,2,2021,3,6,15,57,24
10509,388,1,6452,2.99,2005,7,12,0,57,31,2021,3,6,15,57,24
10510,388,2,7985,5.99,2005,7,28,14,29,1,2021,3,6,15,57,24
10511,388,2,8456,3.99,2005,7,29,7,58,31,2021,3,6,15,57,24
10512,388,2,9213,0.99,2005,7,30,13,7,11,2021,3,6,15,57,24
10513,388,2,9368,2.99,2005,7,30,18,50,53,2021,3,6,15,57,24
10514,388,2,9840,2.99,2005,7,31,12,23,18,2021,3,6,15,57,24
10515,388,2,9940,0.99,2005,7,31,15,29,6,2021,3,6,15,57,24
10516,388,2,10044,2.99,2005,7,31,19,2,33,2021,3,6,15,57,24
10517,388,2,11604,0.99,2005,8,17,3,28,27,2021,3,6,15,57,24
10518,388,2,12044,0.99,2005,8,17,20,39,37,2021,3,6,15,57,24
10519,388,1,12068,2.99,2005,8,17,21,37,8,2021,3,6,15,57,24
10520,388,2,12267,6.99,2005,8,18,4,24,30,2021,3,6,15,57,24
10521,388,2,12497,4.99,2005,8,18,12,58,40,2021,3,6,15,57,24
10522,388,2,12646,2.99,2005,8,18,18,25,6,2021,3,6,15,57,24
10523,388,1,12749,2.99,2005,8,18,22,31,21,2021,3,6,15,57,24
10524,388,1,12977,4.99,2005,8,19,6,55,33,2021,3,6,15,57,24
10525,388,1,14273,10.99,2005,8,21,6,26,48,2021,3,6,15,57,24
10526,388,2,14853,5.99,2005,8,22,2,26,33,2021,3,6,15,57,24
10527,388,2,15660,5.99,2005,8,23,8,51,21,2021,3,6,15,57,24
10528,388,1,12891,0.99,2006,2,14,15,16,3,2021,3,6,15,57,24
10529,389,1,998,4.99,2005,5,31,0,16,57,2021,3,6,15,57,24
10530,389,1,1763,4.99,2005,6,16,17,51,1,2021,3,6,15,57,24
10531,389,1,1946,4.99,2005,6,17,7,58,39,2021,3,6,15,57,24
10532,389,1,2552,3.99,2005,6,19,3,1,29,2021,3,6,15,57,24
10533,389,2,3527,0.99,2005,7,6,1,11,8,2021,3,6,15,57,24
10534,389,1,4443,6.99,2005,7,7,23,5,53,2021,3,6,15,57,24
10535,389,1,5249,0.99,2005,7,9,13,33,53,2021,3,6,15,57,24
10536,389,2,5626,3.99,2005,7,10,5,49,35,2021,3,6,15,57,24
10537,389,2,6104,2.99,2005,7,11,7,1,35,2021,3,6,15,57,24
10538,389,1,6600,3.99,2005,7,12,7,41,48,2021,3,6,15,57,24
10539,389,1,7029,4.99,2005,7,27,2,57,43,2021,3,6,15,57,24
10540,389,1,7896,8.99,2005,7,28,11,0,58,2021,3,6,15,57,24
10541,389,2,7977,4.99,2005,7,28,14,15,54,2021,3,6,15,57,24
10542,389,1,8338,6.99,2005,7,29,4,40,39,2021,3,6,15,57,24
10543,389,1,8887,4.99,2005,7,30,0,36,54,2021,3,6,15,57,24
10544,389,1,10217,4.99,2005,8,1,1,7,27,2021,3,6,15,57,24
10545,389,1,10949,2.99,2005,8,2,3,24,4,2021,3,6,15,57,24
10546,389,2,11348,4.99,2005,8,2,17,18,38,2021,3,6,15,57,24
10547,389,2,11441,2.99,2005,8,2,20,25,41,2021,3,6,15,57,24
10548,389,2,11944,3.99,2005,8,17,17,2,42,2021,3,6,15,57,24
10549,389,2,12069,4.99,2005,8,17,21,39,40,2021,3,6,15,57,24
10550,389,2,14493,7.99,2005,8,21,14,1,44,2021,3,6,15,57,24
10551,389,1,14578,2.99,2005,8,21,16,53,38,2021,3,6,15,57,24
10552,389,1,14777,2.99,2005,8,21,23,55,50,2021,3,6,15,57,24
10553,389,1,15462,5.99,2005,8,23,1,14,1,2021,3,6,15,57,24
10554,389,2,16011,9.99,2005,8,23,21,11,33,2021,3,6,15,57,24
10555,390,1,254,4.99,2005,5,26,14,43,48,2021,3,6,15,57,24
10556,390,2,912,4.99,2005,5,30,10,58,33,2021,3,6,15,57,24
10557,390,2,1539,5.99,2005,6,16,1,11,25,2021,3,6,15,57,24
10558,390,2,1730,2.99,2005,6,16,15,30,1,2021,3,6,15,57,24
10559,390,2,1893,2.99,2005,6,17,4,18,37,2021,3,6,15,57,24
10560,390,1,2330,7.99,2005,6,18,10,41,19,2021,3,6,15,57,24
10561,390,1,3147,5.99,2005,6,20,20,25,17,2021,3,6,15,57,24
10562,390,1,3999,2.99,2005,7,6,23,50,54,2021,3,6,15,57,24
10563,390,1,4022,4.99,2005,7,7,1,50,6,2021,3,6,15,57,24
10564,390,2,4191,3.99,2005,7,7,10,56,14,2021,3,6,15,57,24
10565,390,2,4310,2.99,2005,7,7,17,30,56,2021,3,6,15,57,24
10566,390,1,4968,5.99,2005,7,8,23,49,19,2021,3,6,15,57,24
10567,390,1,6215,4.99,2005,7,11,12,52,36,2021,3,6,15,57,24
10568,390,1,6430,0.99,2005,7,12,0,3,34,2021,3,6,15,57,24
10569,390,2,7515,3.99,2005,7,27,20,52,37,2021,3,6,15,57,24
10570,390,1,7595,5.99,2005,7,27,23,32,23,2021,3,6,15,57,25
10571,390,1,8493,0.99,2005,7,29,9,4,31,2021,3,6,15,57,25
10572,390,1,9251,5.99,2005,7,30,14,19,25,2021,3,6,15,57,25
10573,390,2,9314,2.99,2005,7,30,17,5,19,2021,3,6,15,57,25
